model_1,model_2,win_rate,skill_score
random_normal,bvar_minnesota_growth_20,0.0,-0.0786555248958607
random_normal,bvar_minnesota_20,0.0,-0.0786449520686851
random_normal,mixed_freq_dfm_md,0.0,-0.0743579434496355
random_normal,seasonal_naive,0.0,-0.0726673525321051
random_normal,xgboost,0.0,-0.0152168903632861
random_normal,random_normal,0.5,0.0
random_normal,random_permutation,1.0,0.1139768078845979
random_normal,factor_pca_qd,1.0,0.1280672860248672
random_normal,random_uniform,1.0,0.3670878823174628
random_permutation,mean,0.0,-0.4877571850396471
random_permutation,local_trend_ssm,0.0,-0.4712888680262059
random_permutation,auto_arima,0.0,-0.4599366640560953
random_permutation,ar4,0.0,-0.4476628348634721
random_permutation,ensemble_avg_top3,0.0,-0.4461859204330716
random_permutation,auto_ets,0.0,-0.445585816825865
random_permutation,lstm_univariate,0.0,-0.445068088806307
random_permutation,naive_last,0.0,-0.4364395760566153
random_permutation,drift,0.0,-0.4355132955262024
random_permutation,theta,0.0,-0.4321737240165137
random_permutation,lstm_multivariate,0.0,-0.3851463341513059
random_permutation,chronos2,0.0,-0.3704118746423013
random_permutation,random_forest,0.0,-0.30297936232489
random_permutation,bvar_minnesota_growth_8,0.0,-0.2519652467329163
random_permutation,bvar_minnesota_8,0.0,-0.2519460425508788
random_permutation,bvar_minnesota_growth_20,0.0,-0.2174122917940151
random_permutation,bvar_minnesota_20,0.0,-0.2174003588928568
random_permutation,mixed_freq_dfm_md,0.0,-0.2125618753664673
random_permutation,seasonal_naive,0.0,-0.2106538091526537
random_permutation,xgboost,0.0,-0.145812998347629
random_permutation,random_normal,0.0,-0.1286386280843006
random_permutation,random_permutation,0.5,0.0
random_permutation,factor_pca_qd,1.0,0.0159030579172854
random_permutation,random_uniform,1.0,0.2856709358008518
factor_pca_qd,mean,0.0,-0.5117994187554333
factor_pca_qd,local_trend_ssm,0.0,-0.4950649728800218
factor_pca_qd,auto_arima,0.0,-0.4835293167015915
factor_pca_qd,ar4,0.0,-0.4710571417889784
factor_pca_qd,ensemble_avg_top3,0.0,-0.4695563603443426
factor_pca_qd,auto_ets,0.0,-0.4689465590315407
factor_pca_qd,lstm_univariate,0.0,-0.4684204645001804
factor_pca_qd,naive_last,0.0,-0.4596525145343664
factor_pca_qd,drift,0.0,-0.4587112652622649
factor_pca_qd,theta,0.0,-0.4553177261027783
factor_pca_qd,lstm_multivariate,0.0,-0.4075303711642695
factor_pca_qd,chronos2,0.0,-0.392557802021009
factor_pca_qd,random_forest,0.0,-0.3240355767870813
factor_pca_qd,bvar_minnesota_growth_8,0.0,-0.2721970704261034
factor_pca_qd,bvar_minnesota_8,0.0,-0.2721775559034824
factor_pca_qd,bvar_minnesota_growth_20,0.0,-0.2370857379330115
factor_pca_qd,bvar_minnesota_20,0.0,-0.2370736121955481
factor_pca_qd,mixed_freq_dfm_md,0.0,-0.2321569385229833
factor_pca_qd,seasonal_naive,0.0,-0.2302180378596245
factor_pca_qd,xgboost,0.0,-0.1643293961697138
factor_pca_qd,random_normal,0.0,-0.146877487187067
factor_pca_qd,random_permutation,0.0,-0.0161600521627762
factor_pca_qd,factor_pca_qd,0.5,0.0
factor_pca_qd,random_uniform,1.0,0.2741273408620064
random_uniform,mean,0.0,-1.0827336582022018
random_uniform,local_trend_ssm,0.0,-1.0596794135426983
random_uniform,auto_arima,0.0,-1.0437872924754448
random_uniform,ar4,0.0,-1.026604974398574
random_uniform,ensemble_avg_top3,0.0,-1.0245374196756587
random_uniform,auto_ets,0.0,-1.0236973256107769
random_uniform,lstm_univariate,0.0,-1.022972550369917
random_uniform,naive_last,0.0,-1.0108933656046082
random_uniform,drift,0.0,-1.0095966515594483
random_uniform,theta,0.0,-1.0049215351781309
random_uniform,lstm_multivariate,0.0,-0.9390871848455828
random_uniform,chronos2,0.0,-0.9184601933825884
random_uniform,random_forest,0.0,-0.8240604052499139
random_uniform,bvar_minnesota_growth_8,0.0,-0.752644977614799
random_uniform,bvar_minnesota_8,0.0,-0.7526180933915465
random_uniform,bvar_minnesota_growth_20,0.0,-0.7042737763426803
random_uniform,bvar_minnesota_20,0.0,-0.7042570712948859
random_uniform,mixed_freq_dfm_md,0.0,-0.6974836054387625
random_uniform,seasonal_naive,0.0,-0.6948124748500153
random_uniform,xgboost,0.0,-0.6040408486419744
random_uniform,random_normal,0.0,-0.5799981894193889
random_uniform,random_permutation,0.0,-0.3999150393259225
random_uniform,factor_pca_qd,0.0,-0.3776521093762435
random_uniform,random_uniform,0.5,0.0
